uf,tipo_crime,ano,mes,quantidade_ocorrencias
Mato Grosso do Sul,Tentativa de homicidio,2015,7,69
Mato Grosso do Sul,Estupro,2015,8,150
Mato Grosso do Sul,Furto de veiculo,2015,8,283
Mato Grosso do Sul,Homicidio doloso,2015,8,42
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,8,0
Mato Grosso do Sul,Roubo a instituicao financeira,2015,8,2
Mato Grosso do Sul,Roubo de carga,2015,8,0
Mato Grosso do Sul,Roubo de veiculo,2015,8,66
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,8,2
Mato Grosso do Sul,Tentativa de homicidio,2015,8,76
Mato Grosso do Sul,Estupro,2015,9,121
Mato Grosso do Sul,Furto de veiculo,2015,9,278
Mato Grosso do Sul,Homicidio doloso,2015,9,47
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,9,0
Mato Grosso do Sul,Roubo a instituicao financeira,2015,9,1
Mato Grosso do Sul,Roubo de carga,2015,9,0
Mato Grosso do Sul,Roubo de veiculo,2015,9,72
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,9,3
Mato Grosso do Sul,Tentativa de homicidio,2015,9,78
Mato Grosso do Sul,Estupro,2015,10,124
Mato Grosso do Sul,Furto de veiculo,2015,10,291
Mato Grosso do Sul,Homicidio doloso,2015,10,42
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,10,0
Mato Grosso do Sul,Roubo a instituicao financeira,2015,10,0
Mato Grosso do Sul,Roubo de carga,2015,10,0
Mato Grosso do Sul,Roubo de veiculo,2015,10,89
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,10,5
Mato Grosso do Sul,Tentativa de homicidio,2015,10,82
Mato Grosso do Sul,Estupro,2015,11,121
Mato Grosso do Sul,Furto de veiculo,2015,11,347
Mato Grosso do Sul,Homicidio doloso,2015,11,46
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,11,0
Mato Grosso do Sul,Roubo a instituicao financeira,2015,11,2
Mato Grosso do Sul,Roubo de carga,2015,11,0
Mato Grosso do Sul,Roubo de veiculo,2015,11,103
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,11,4
Mato Grosso do Sul,Tentativa de homicidio,2015,11,68
Mato Grosso do Sul,Estupro,2015,12,122
Mato Grosso do Sul,Furto de veiculo,2015,12,281
Mato Grosso do Sul,Homicidio doloso,2015,12,63
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,12,3
Mato Grosso do Sul,Roubo a instituicao financeira,2015,12,3
Mato Grosso do Sul,Roubo de carga,2015,12,2
Mato Grosso do Sul,Roubo de veiculo,2015,12,117
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,12,5
Mato Grosso do Sul,Tentativa de homicidio,2015,12,86
Minas Gerais,Estupro,2015,1,125
Minas Gerais,Furto de veiculo,2015,1,2324
Minas Gerais,Homicidio doloso,2015,1,376
Minas Gerais,Lesao corporal seguida de morte,2015,1,7
Minas Gerais,Roubo a instituicao financeira,2015,1,14
Minas Gerais,Roubo de carga,2015,1,44
Minas Gerais,Roubo de veiculo,2015,1,923
Minas Gerais,Roubo seguido de morte (latrocinio),2015,1,7
Minas Gerais,Tentativa de homicidio,2015,1,528
Minas Gerais,Estupro,2015,2,125
Minas Gerais,Furto de veiculo,2015,2,2064
Minas Gerais,Homicidio doloso,2015,2,329
Minas Gerais,Lesao corporal seguida de morte,2015,2,5
Minas Gerais,Roubo a instituicao financeira,2015,2,9
Minas Gerais,Roubo de carga,2015,2,40
Minas Gerais,Roubo de veiculo,2015,2,773
Minas Gerais,Roubo seguido de morte (latrocinio),2015,2,5
Minas Gerais,Tentativa de homicidio,2015,2,405
Minas Gerais,Estupro,2015,3,152
Minas Gerais,Furto de veiculo,2015,3,2304
Minas Gerais,Homicidio doloso,2015,3,342
Minas Gerais,Lesao corporal seguida de morte,2015,3,5
Minas Gerais,Roubo a instituicao financeira,2015,3,15
Minas Gerais,Roubo de carga,2015,3,63
Minas Gerais,Roubo de veiculo,2015,3,959
Minas Gerais,Roubo seguido de morte (latrocinio),2015,3,7
Minas Gerais,Tentativa de homicidio,2015,3,485
Minas Gerais,Estupro,2015,4,121
Minas Gerais,Furto de veiculo,2015,4,2170
Minas Gerais,Homicidio doloso,2015,4,326
Minas Gerais,Lesao corporal seguida de morte,2015,4,4
Minas Gerais,Roubo a instituicao financeira,2015,4,9
Minas Gerais,Roubo de carga,2015,4,58
Minas Gerais,Roubo de veiculo,2015,4,947
Minas Gerais,Roubo seguido de morte (latrocinio),2015,4,10
Minas Gerais,Tentativa de homicidio,2015,4,420
Minas Gerais,Estupro,2015,5,129
Minas Gerais,Furto de veiculo,2015,5,2427
Minas Gerais,Homicidio doloso,2015,5,294
Minas Gerais,Lesao corporal seguida de morte,2015,5,2
Minas Gerais,Roubo a instituicao financeira,2015,5,7
Minas Gerais,Roubo de carga,2015,5,53
Minas Gerais,Roubo de veiculo,2015,5,904
Minas Gerais,Roubo seguido de morte (latrocinio),2015,5,5
Minas Gerais,Tentativa de homicidio,2015,5,402
Minas Gerais,Estupro,2015,6,120
Minas Gerais,Furto de veiculo,2015,6,2336
Minas Gerais,Homicidio doloso,2015,6,294
Minas Gerais,Lesao corporal seguida de morte,2015,6,4
Minas Gerais,Roubo a instituicao financeira,2015,6,7
Minas Gerais,Roubo de carga,2015,6,52
Minas Gerais,Roubo de veiculo,2015,6,905
Minas Gerais,Roubo seguido de morte (latrocinio),2015,6,11
Minas Gerais,Tentativa de homicidio,2015,6,343
Minas Gerais,Estupro,2015,7,91
Minas Gerais,Furto de veiculo,2015,7,2188
Minas Gerais,Homicidio doloso,2015,7,252
Minas Gerais,Lesao corporal seguida de morte,2015,7,4
Minas Gerais,Roubo a instituicao financeira,2015,7,6
Minas Gerais,Roubo de carga,2015,7,69
Minas Gerais,Roubo de veiculo,2015,7,1010
Minas Gerais,Roubo seguido de morte (latrocinio),2015,7,9
Minas Gerais,Tentativa de homicidio,2015,7,384
Minas Gerais,Estupro,2015,8,111
Minas Gerais,Furto de veiculo,2015,8,2267
Minas Gerais,Homicidio doloso,2015,8,352
Minas Gerais,Lesao corporal seguida de morte,2015,8,4
Minas Gerais,Roubo a instituicao financeira,2015,8,7
Minas Gerais,Roubo de carga,2015,8,46
Minas Gerais,Roubo de veiculo,2015,8,897
Minas Gerais,Roubo seguido de morte (latrocinio),2015,8,13
Minas Gerais,Tentativa de homicidio,2015,8,418
Minas Gerais,Estupro,2015,9,102
Minas Gerais,Furto de veiculo,2015,9,2185
Minas Gerais,Homicidio doloso,2015,9,322
Minas Gerais,Lesao corporal seguida de morte,2015,9,8
Minas Gerais,Roubo a instituicao financeira,2015,9,9
Minas Gerais,Roubo de carga,2015,9,70
Minas Gerais,Roubo de veiculo,2015,9,1082
Minas Gerais,Roubo seguido de morte (latrocinio),2015,9,13
Minas Gerais,Tentativa de homicidio,2015,9,440
Minas Gerais,Estupro,2015,10,138
Minas Gerais,Furto de veiculo,2015,10,2327
Minas Gerais,Homicidio doloso,2015,10,368
Minas Gerais,Lesao corporal seguida de morte,2015,10,8
Minas Gerais,Roubo a instituicao financeira,2015,10,9
Minas Gerais,Roubo de carga,2015,10,66
Minas Gerais,Roubo de veiculo,2015,10,1139
Minas Gerais,Roubo seguido de morte (latrocinio),2015,10,15
Minas Gerais,Tentativa de homicidio,2015,10,443
Minas Gerais,Estupro,2015,11,116
Minas Gerais,Furto de veiculo,2015,11,2429
Minas Gerais,Homicidio doloso,2015,11,393
Minas Gerais,Lesao corporal seguida de morte,2015,11,9
Minas Gerais,Roubo a instituicao financeira,2015,11,8
Minas Gerais,Roubo de carga,2015,11,56
Minas Gerais,Roubo de veiculo,2015,11,1126
Minas Gerais,Roubo seguido de morte (latrocinio),2015,11,14
Minas Gerais,Tentativa de homicidio,2015,11,436
Minas Gerais,Estupro,2015,12,130
Minas Gerais,Furto de veiculo,2015,12,2540
Minas Gerais,Homicidio doloso,2015,12,376
Minas Gerais,Lesao corporal seguida de morte,2015,12,2
Minas Gerais,Roubo a instituicao financeira,2015,12,12
Minas Gerais,Roubo de carga,2015,12,45
Minas Gerais,Roubo de veiculo,2015,12,1036
Minas Gerais,Roubo seguido de morte (latrocinio),2015,12,10
Minas Gerais,Tentativa de homicidio,2015,12,466
Para,Estupro,2015,1,175
Para,Furto de veiculo,2015,1,225
Para,Homicidio doloso,2015,1,286
Para,Lesao corporal seguida de morte,2015,1,5
Para,Roubo a instituicao financeira,2015,1,1
Para,Roubo de carga,2015,1,9
Para,Roubo de veiculo,2015,1,440
Para,Roubo seguido de morte (latrocinio),2015,1,15
Para,Tentativa de homicidio,2015,1,146
Para,Estupro,2015,2,174
Para,Furto de veiculo,2015,2,227
Para,Homicidio doloso,2015,2,229
Para,Lesao corporal seguida de morte,2015,2,3
Para,Roubo a instituicao financeira,2015,2,5
Para,Roubo de carga,2015,2,4
Para,Roubo de veiculo,2015,2,474
Para,Roubo seguido de morte (latrocinio),2015,2,13
Para,Tentativa de homicidio,2015,2,106
Para,Estupro,2015,3,201
Para,Furto de veiculo,2015,3,239
Para,Homicidio doloso,2015,3,239
Para,Lesao corporal seguida de morte,2015,3,1
Para,Roubo a instituicao financeira,2015,3,4
Para,Roubo de carga,2015,3,9
Para,Roubo de veiculo,2015,3,472
Para,Roubo seguido de morte (latrocinio),2015,3,12
Para,Tentativa de homicidio,2015,3,128
Para,Estupro,2015,4,226
Para,Furto de veiculo,2015,4,240
Para,Homicidio doloso,2015,4,254
Para,Lesao corporal seguida de morte,2015,4,3
Para,Roubo a instituicao financeira,2015,4,2
Para,Roubo de carga,2015,4,6
Para,Roubo de veiculo,2015,4,457
Para,Roubo seguido de morte (latrocinio),2015,4,13
Para,Tentativa de homicidio,2015,4,140
Para,Estupro,2015,5,225
Para,Furto de veiculo,2015,5,256
Para,Homicidio doloso,2015,5,274
Para,Lesao corporal seguida de morte,2015,5,2
Para,Roubo a instituicao financeira,2015,5,4
Para,Roubo de carga,2015,5,8
Para,Roubo de veiculo,2015,5,501
Para,Roubo seguido de morte (latrocinio),2015,5,15
Para,Tentativa de homicidio,2015,5,137
Para,Estupro,2015,6,226
Para,Furto de veiculo,2015,6,200
Para,Homicidio doloso,2015,6,239
Para,Lesao corporal seguida de morte,2015,6,0
Para,Roubo a instituicao financeira,2015,6,3
Para,Roubo de carga,2015,6,11
Para,Roubo de veiculo,2015,6,463
Para,Roubo seguido de morte (latrocinio),2015,6,15
Para,Tentativa de homicidio,2015,6,137
Para,Estupro,2015,7,240
Para,Furto de veiculo,2015,7,176
Para,Homicidio doloso,2015,7,216
Para,Lesao corporal seguida de morte,2015,7,1
Para,Roubo a instituicao financeira,2015,7,2
Para,Roubo de carga,2015,7,12
Para,Roubo de veiculo,2015,7,417
Para,Roubo seguido de morte (latrocinio),2015,7,13
Para,Tentativa de homicidio,2015,7,106
Para,Estupro,2015,8,212
Para,Furto de veiculo,2015,8,239
Para,Homicidio doloso,2015,8,254
Para,Lesao corporal seguida de morte,2015,8,3
Para,Roubo a instituicao financeira,2015,8,2
Para,Roubo de carga,2015,8,11
Para,Roubo de veiculo,2015,8,415
Para,Roubo seguido de morte (latrocinio),2015,8,16
Para,Tentativa de homicidio,2015,8,123
Para,Estupro,2015,9,245
Para,Furto de veiculo,2015,9,234
Para,Homicidio doloso,2015,9,281
Para,Lesao corporal seguida de morte,2015,9,0
Para,Roubo a instituicao financeira,2015,9,2
Para,Roubo de carga,2015,9,7
Para,Roubo de veiculo,2015,9,508
Para,Roubo seguido de morte (latrocinio),2015,9,24
Para,Tentativa de homicidio,2015,9,148
Para,Estupro,2015,10,243
Para,Furto de veiculo,2015,10,249
Para,Homicidio doloso,2015,10,301
Para,Lesao corporal seguida de morte,2015,10,0
Para,Roubo a instituicao financeira,2015,10,5
Para,Roubo de carga,2015,10,8
Para,Roubo de veiculo,2015,10,536
Para,Roubo seguido de morte (latrocinio),2015,10,17
Para,Tentativa de homicidio,2015,10,134
Para,Estupro,2015,11,218
Para,Furto de veiculo,2015,11,277
Para,Homicidio doloso,2015,11,335
Para,Lesao corporal seguida de morte,2015,11,1
Para,Roubo a instituicao financeira,2015,11,6
Para,Roubo de carga,2015,11,14
Para,Roubo de veiculo,2015,11,511
Para,Roubo seguido de morte (latrocinio),2015,11,20
Para,Tentativa de homicidio,2015,11,123
Para,Estupro,2015,12,193
Para,Furto de veiculo,2015,12,264
Para,Homicidio doloso,2015,12,330
Para,Lesao corporal seguida de morte,2015,12,4
Para,Roubo a instituicao financeira,2015,12,1
Para,Roubo de carga,2015,12,12
Para,Roubo de veiculo,2015,12,551
Para,Roubo seguido de morte (latrocinio),2015,12,14
Para,Tentativa de homicidio,2015,12,112
Paraiba,Estupro,2015,1,26
Paraiba,Furto de veiculo,2015,1,92
Paraiba,Homicidio doloso,2015,1,128
Paraiba,Lesao corporal seguida de morte,2015,1,0
Paraiba,Roubo a instituicao financeira,2015,1,6
Paraiba,Roubo de carga,2015,1,0
Paraiba,Roubo de veiculo,2015,1,113
Paraiba,Roubo seguido de morte (latrocinio),2015,1,7
Paraiba,Tentativa de homicidio,2015,1,19
Paraiba,Estupro,2015,2,24
Paraiba,Furto de veiculo,2015,2,110
Paraiba,Homicidio doloso,2015,2,129
Paraiba,Lesao corporal seguida de morte,2015,2,0
Paraiba,Roubo a instituicao financeira,2015,2,0
Paraiba,Roubo de carga,2015,2,1
Paraiba,Roubo de veiculo,2015,2,75
Paraiba,Roubo seguido de morte (latrocinio),2015,2,3
Paraiba,Tentativa de homicidio,2015,2,26
Paraiba,Estupro,2015,3,25
Paraiba,Furto de veiculo,2015,3,120
Paraiba,Homicidio doloso,2015,3,107
Paraiba,Lesao corporal seguida de morte,2015,3,0
Paraiba,Roubo a instituicao financeira,2015,3,5
Paraiba,Roubo de carga,2015,3,2
Paraiba,Roubo de veiculo,2015,3,144
Paraiba,Roubo seguido de morte (latrocinio),2015,3,5
Paraiba,Tentativa de homicidio,2015,3,34
Paraiba,Estupro,2015,4,28
Paraiba,Furto de veiculo,2015,4,121
Paraiba,Homicidio doloso,2015,4,119
Paraiba,Lesao corporal seguida de morte,2015,4,1
Paraiba,Roubo a instituicao financeira,2015,4,2
Paraiba,Roubo de carga,2015,4,0
Paraiba,Roubo de veiculo,2015,4,102
Paraiba,Roubo seguido de morte (latrocinio),2015,4,2
Paraiba,Tentativa de homicidio,2015,4,29
Paraiba,Estupro,2015,5,27
Paraiba,Furto de veiculo,2015,5,155
Paraiba,Homicidio doloso,2015,5,101
Paraiba,Lesao corporal seguida de morte,2015,5,0
Paraiba,Roubo a instituicao financeira,2015,5,4
Paraiba,Roubo de carga,2015,5,0
Paraiba,Roubo de veiculo,2015,5,100
Paraiba,Roubo seguido de morte (latrocinio),2015,5,4
Paraiba,Tentativa de homicidio,2015,5,25
Paraiba,Estupro,2015,6,21
Paraiba,Furto de veiculo,2015,6,89
Paraiba,Homicidio doloso,2015,6,103
Paraiba,Lesao corporal seguida de morte,2015,6,0
Paraiba,Roubo a instituicao financeira,2015,6,5
Paraiba,Roubo de carga,2015,6,0
Paraiba,Roubo de veiculo,2015,6,46
Paraiba,Roubo seguido de morte (latrocinio),2015,6,4
Paraiba,Tentativa de homicidio,2015,6,51
Paraiba,Estupro,2015,7,18
Paraiba,Furto de veiculo,2015,7,182
Paraiba,Homicidio doloso,2015,7,93
Paraiba,Lesao corporal seguida de morte,2015,7,1
Paraiba,Roubo a instituicao financeira,2015,7,0
Paraiba,Roubo de carga,2015,7,0
Paraiba,Roubo de veiculo,2015,7,118
Paraiba,Roubo seguido de morte (latrocinio),2015,7,5
Paraiba,Tentativa de homicidio,2015,7,16
Paraiba,Estupro,2015,8,22
Paraiba,Furto de veiculo,2015,8,216
Paraiba,Homicidio doloso,2015,8,111
Paraiba,Lesao corporal seguida de morte,2015,8,1
Paraiba,Roubo a instituicao financeira,2015,8,2
Paraiba,Roubo de carga,2015,8,0
Paraiba,Roubo de veiculo,2015,8,139
Paraiba,Roubo seguido de morte (latrocinio),2015,8,2
Paraiba,Tentativa de homicidio,2015,8,17
Paraiba,Estupro,2015,9,23
Paraiba,Furto de veiculo,2015,9,204
Paraiba,Homicidio doloso,2015,9,124
Paraiba,Lesao corporal seguida de morte,2015,9,0
Paraiba,Roubo a instituicao financeira,2015,9,4
Paraiba,Roubo de carga,2015,9,0
Paraiba,Roubo de veiculo,2015,9,119
Paraiba,Roubo seguido de morte (latrocinio),2015,9,5
Paraiba,Tentativa de homicidio,2015,9,22
Paraiba,Estupro,2015,10,25
Paraiba,Furto de veiculo,2015,10,206
Paraiba,Homicidio doloso,2015,10,120
Paraiba,Lesao corporal seguida de morte,2015,10,0
Paraiba,Roubo a instituicao financeira,2015,10,3
Paraiba,Roubo de carga,2015,10,0
Paraiba,Roubo de veiculo,2015,10,111
Paraiba,Roubo seguido de morte (latrocinio),2015,10,3
Paraiba,Tentativa de homicidio,2015,10,16
Paraiba,Estupro,2015,11,26
Paraiba,Furto de veiculo,2015,11,163
Paraiba,Homicidio doloso,2015,11,133
Paraiba,Lesao corporal seguida de morte,2015,11,4
Paraiba,Roubo a instituicao financeira,2015,11,2
Paraiba,Roubo de carga,2015,11,0
Paraiba,Roubo de veiculo,2015,11,131
Paraiba,Roubo seguido de morte (latrocinio),2015,11,6
Paraiba,Tentativa de homicidio,2015,11,22
Paraiba,Estupro,2015,12,25
Paraiba,Furto de veiculo,2015,12,183
Paraiba,Homicidio doloso,2015,12,110
Paraiba,Lesao corporal seguida de morte,2015,12,0
Paraiba,Roubo a instituicao financeira,2015,12,2
Paraiba,Roubo de carga,2015,12,0
Paraiba,Roubo de veiculo,2015,12,115
Paraiba,Roubo seguido de morte (latrocinio),2015,12,0
Paraiba,Tentativa de homicidio,2015,12,23
Parana,Estupro,2015,1,384
Parana,Furto de veiculo,2015,1,1307
Parana,Homicidio doloso,2015,1,133
Parana,Lesao corporal seguida de morte,2015,1,2
Parana,Roubo de carga,2015,1,45
Parana,Roubo de veiculo,2015,1,723
Parana,Roubo seguido de morte (latrocinio),2015,1,5
Parana,Tentativa de homicidio,2015,1,67
Parana,Estupro,2015,2,324
Parana,Furto de veiculo,2015,2,1277
Parana,Homicidio doloso,2015,2,113
Parana,Lesao corporal seguida de morte,2015,2,1
Parana,Roubo de carga,2015,2,41
Parana,Roubo de veiculo,2015,2,731
Parana,Roubo seguido de morte (latrocinio),2015,2,2
Parana,Tentativa de homicidio,2015,2,59
Parana,Estupro,2015,3,404
Parana,Furto de veiculo,2015,3,1346
Parana,Homicidio doloso,2015,3,108
Parana,Lesao corporal seguida de morte,2015,3,4
Parana,Roubo de carga,2015,3,54
Parana,Roubo de veiculo,2015,3,809
Parana,Roubo seguido de morte (latrocinio),2015,3,2
Parana,Tentativa de homicidio,2015,3,77
Parana,Estupro,2015,4,347
Parana,Furto de veiculo,2015,4,1323
Parana,Homicidio doloso,2015,4,100
Parana,Lesao corporal seguida de morte,2015,4,2
Parana,Roubo de carga,2015,4,46
Parana,Roubo de veiculo,2015,4,739
Parana,Roubo seguido de morte (latrocinio),2015,4,5
Parana,Tentativa de homicidio,2015,4,68
Parana,Estupro,2015,5,307
Parana,Furto de veiculo,2015,5,1445
Parana,Homicidio doloso,2015,5,86
Parana,Lesao corporal seguida de morte,2015,5,6
Parana,Roubo de carga,2015,5,64
Parana,Roubo de veiculo,2015,5,697
Parana,Roubo seguido de morte (latrocinio),2015,5,4
Parana,Tentativa de homicidio,2015,5,67
Parana,Estupro,2015,6,347
Parana,Furto de veiculo,2015,6,1443
Parana,Homicidio doloso,2015,6,69
Parana,Lesao corporal seguida de morte,2015,6,7
Parana,Roubo de carga,2015,6,61
Parana,Roubo de veiculo,2015,6,616
Parana,Roubo seguido de morte (latrocinio),2015,6,4
Parana,Tentativa de homicidio,2015,6,54
Parana,Estupro,2015,7,335
Parana,Furto de veiculo,2015,7,1329
Parana,Homicidio doloso,2015,7,94
Parana,Lesao corporal seguida de morte,2015,7,0
Parana,Roubo de carga,2015,7,72
Parana,Roubo de veiculo,2015,7,655
Parana,Roubo seguido de morte (latrocinio),2015,7,1
Parana,Tentativa de homicidio,2015,7,57
Parana,Estupro,2015,8,405
Parana,Furto de veiculo,2015,8,1449
Parana,Homicidio doloso,2015,8,113
Parana,Lesao corporal seguida de morte,2015,8,4
Parana,Roubo de carga,2015,8,67
Parana,Roubo de veiculo,2015,8,757
Parana,Roubo seguido de morte (latrocinio),2015,8,9
Parana,Tentativa de homicidio,2015,8,74
Parana,Estupro,2015,9,350
Parana,Furto de veiculo,2015,9,1462
Parana,Homicidio doloso,2015,9,101
Parana,Lesao corporal seguida de morte,2015,9,3
Parana,Roubo de carga,2015,9,67
Parana,Roubo de veiculo,2015,9,886
Parana,Roubo seguido de morte (latrocinio),2015,9,4
Parana,Tentativa de homicidio,2015,9,71
Parana,Estupro,2015,10,385
Parana,Furto de veiculo,2015,10,1608
Parana,Homicidio doloso,2015,10,119
Parana,Lesao corporal seguida de morte,2015,10,5
Parana,Roubo de carga,2015,10,64
Parana,Roubo de veiculo,2015,10,976
Parana,Roubo seguido de morte (latrocinio),2015,10,8
Parana,Tentativa de homicidio,2015,10,72
Parana,Estupro,2015,11,364
Parana,Furto de veiculo,2015,11,1578
Parana,Homicidio doloso,2015,11,104
Parana,Lesao corporal seguida de morte,2015,11,4
Parana,Roubo de carga,2015,11,68
Parana,Roubo de veiculo,2015,11,889
Parana,Roubo seguido de morte (latrocinio),2015,11,4
Parana,Tentativa de homicidio,2015,11,61
Parana,Estupro,2015,12,402
Parana,Furto de veiculo,2015,12,1505
Parana,Homicidio doloso,2015,12,113
Parana,Lesao corporal seguida de morte,2015,12,9
Parana,Roubo de carga,2015,12,58
Parana,Roubo de veiculo,2015,12,763
Parana,Roubo seguido de morte (latrocinio),2015,12,7
Parana,Tentativa de homicidio,2015,12,71
Pernambuco,Estupro,2015,1,197
Pernambuco,Furto de veiculo,2015,1,381
Pernambuco,Homicidio doloso,2015,1,305
Pernambuco,Lesao corporal seguida de morte,2015,1,1
Pernambuco,Roubo a instituicao financeira,2015,1,5
Pernambuco,Roubo de carga,2015,1,20
Pernambuco,Roubo de veiculo,2015,1,702
Pernambuco,Roubo seguido de morte (latrocinio),2015,1,5
Pernambuco,Tentativa de homicidio,2015,1,274
Pernambuco,Estupro,2015,2,179
Pernambuco,Furto de veiculo,2015,2,454
Pernambuco,Homicidio doloso,2015,2,297
Pernambuco,Lesao corporal seguida de morte,2015,2,2
Pernambuco,Roubo a instituicao financeira,2015,2,8
Pernambuco,Roubo de carga,2015,2,18
Pernambuco,Roubo de veiculo,2015,2,600
Pernambuco,Roubo seguido de morte (latrocinio),2015,2,10
Pernambuco,Tentativa de homicidio,2015,2,263
Pernambuco,Estupro,2015,3,197
Pernambuco,Furto de veiculo,2015,3,283
Pernambuco,Homicidio doloso,2015,3,322
Pernambuco,Lesao corporal seguida de morte,2015,3,1
Pernambuco,Roubo a instituicao financeira,2015,3,9
Pernambuco,Roubo de carga,2015,3,31
Pernambuco,Roubo de veiculo,2015,3,717
Pernambuco,Roubo seguido de morte (latrocinio),2015,3,4
Pernambuco,Tentativa de homicidio,2015,3,269
Pernambuco,Estupro,2015,4,193
Pernambuco,Furto de veiculo,2015,4,288
Pernambuco,Homicidio doloso,2015,4,300
Pernambuco,Lesao corporal seguida de morte,2015,4,1
Pernambuco,Roubo a instituicao financeira,2015,4,8
Pernambuco,Roubo de carga,2015,4,21
Pernambuco,Roubo de veiculo,2015,4,757
Pernambuco,Roubo seguido de morte (latrocinio),2015,4,9
Pernambuco,Tentativa de homicidio,2015,4,292
Pernambuco,Estupro,2015,5,181
Pernambuco,Furto de veiculo,2015,5,1
Pernambuco,Homicidio doloso,2015,5,285
Pernambuco,Lesao corporal seguida de morte,2015,5,4
Pernambuco,Roubo a instituicao financeira,2015,5,2
Pernambuco,Roubo de carga,2015,5,18
Pernambuco,Roubo de veiculo,2015,5,805
Pernambuco,Roubo seguido de morte (latrocinio),2015,5,14
Pernambuco,Tentativa de homicidio,2015,5,261
Pernambuco,Estupro,2015,6,177
Pernambuco,Furto de veiculo,2015,6,2
Pernambuco,Homicidio doloso,2015,6,251
Pernambuco,Lesao corporal seguida de morte,2015,6,0
Pernambuco,Roubo a instituicao financeira,2015,6,4
Pernambuco,Roubo de carga,2015,6,22
Pernambuco,Roubo de veiculo,2015,6,702
Pernambuco,Roubo seguido de morte (latrocinio),2015,6,8
Pernambuco,Tentativa de homicidio,2015,6,219
Pernambuco,Estupro,2015,7,139
Pernambuco,Furto de veiculo,2015,7,0
Pernambuco,Homicidio doloso,2015,7,275
Pernambuco,Lesao corporal seguida de morte,2015,7,1
Pernambuco,Roubo a instituicao financeira,2015,7,6
Pernambuco,Roubo de carga,2015,7,27
Pernambuco,Roubo de veiculo,2015,7,941
Pernambuco,Roubo seguido de morte (latrocinio),2015,7,12
Pernambuco,Tentativa de homicidio,2015,7,192
Pernambuco,Estupro,2015,8,169
Pernambuco,Furto de veiculo,2015,8,0
Pernambuco,Homicidio doloso,2015,8,297
Pernambuco,Lesao corporal seguida de morte,2015,8,3
Pernambuco,Roubo a instituicao financeira,2015,8,4
Pernambuco,Roubo de carga,2015,8,20
Pernambuco,Roubo de veiculo,2015,8,925
Pernambuco,Roubo seguido de morte (latrocinio),2015,8,13
Pernambuco,Tentativa de homicidio,2015,8,255
Pernambuco,Estupro,2015,9,194
Pernambuco,Furto de veiculo,2015,9,49
Pernambuco,Homicidio doloso,2015,9,268
Pernambuco,Lesao corporal seguida de morte,2015,9,3
Pernambuco,Roubo a instituicao financeira,2015,9,7
Pernambuco,Roubo de carga,2015,9,28
Pernambuco,Roubo de veiculo,2015,9,941
Pernambuco,Roubo seguido de morte (latrocinio),2015,9,7
Pernambuco,Tentativa de homicidio,2015,9,245
Pernambuco,Estupro,2015,10,192
Pernambuco,Furto de veiculo,2015,10,45
Pernambuco,Homicidio doloso,2015,10,362
Pernambuco,Lesao corporal seguida de morte,2015,10,2
Pernambuco,Roubo a instituicao financeira,2015,10,9
Pernambuco,Roubo de carga,2015,10,29
Pernambuco,Roubo de veiculo,2015,10,1040
Pernambuco,Roubo seguido de morte (latrocinio),2015,10,9
Pernambuco,Tentativa de homicidio,2015,10,264
Pernambuco,Estupro,2015,11,183
Pernambuco,Furto de veiculo,2015,11,1170
Pernambuco,Homicidio doloso,2015,11,339
Pernambuco,Lesao corporal seguida de morte,2015,11,3
Pernambuco,Roubo a instituicao financeira,2015,11,8
Pernambuco,Roubo de carga,2015,11,35
Pernambuco,Roubo de veiculo,2015,11,1015
Pernambuco,Roubo seguido de morte (latrocinio),2015,11,9
Pernambuco,Tentativa de homicidio,2015,11,244
Pernambuco,Estupro,2015,12,173
Pernambuco,Furto de veiculo,2015,12,1096
Pernambuco,Homicidio doloso,2015,12,319
Pernambuco,Lesao corporal seguida de morte,2015,12,2
Pernambuco,Roubo a instituicao financeira,2015,12,10
Pernambuco,Roubo de carga,2015,12,30
Pernambuco,Roubo de veiculo,2015,12,1009
Pernambuco,Roubo seguido de morte (latrocinio),2015,12,12
Pernambuco,Tentativa de homicidio,2015,12,302
Piaui,Estupro,2015,1,35
Piaui,Furto de veiculo,2015,1,142
Piaui,Homicidio doloso,2015,1,49
Piaui,Lesao corporal seguida de morte,2015,1,2
Piaui,Roubo a instituicao financeira,2015,1,1
Piaui,Roubo de carga,2015,1,0
Piaui,Roubo de veiculo,2015,1,360
Piaui,Roubo seguido de morte (latrocinio),2015,1,4
Piaui,Tentativa de homicidio,2015,1,54
Piaui,Estupro,2015,2,37
Piaui,Furto de veiculo,2015,2,128
Piaui,Homicidio doloso,2015,2,51
Piaui,Lesao corporal seguida de morte,2015,2,2
