uf,tipo_crime,ano,mes,sexo_vitima,quantidade_vitimas
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,3,Feminino,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,3,Masculino,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,3,Nao informado,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,4,Feminino,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,4,Masculino,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,4,Nao informado,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,5,Feminino,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,5,Masculino,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,5,Nao informado,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,6,Feminino,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,6,Masculino,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,6,Nao informado,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,7,Feminino,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,7,Masculino,1
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,7,Nao informado,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,8,Feminino,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,8,Masculino,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,8,Nao informado,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,9,Feminino,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,9,Masculino,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,9,Nao informado,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,10,Feminino,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,10,Masculino,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,10,Nao informado,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,11,Feminino,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,11,Masculino,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,11,Nao informado,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,12,Feminino,0
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,12,Masculino,2
Mato Grosso do Sul,Lesao corporal seguida de morte,2015,12,Nao informado,1
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,1,Feminino,0
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,1,Masculino,2
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,1,Nao informado,0
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,2,Feminino,0
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,2,Masculino,5
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,2,Nao informado,0
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,3,Feminino,0
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,3,Masculino,5
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,3,Nao informado,0
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,4,Feminino,0
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,4,Masculino,1
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,4,Nao informado,0
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,5,Feminino,0
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,5,Masculino,2
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,5,Nao informado,3
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,6,Feminino,0
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,6,Masculino,0
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,6,Nao informado,0
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,7,Feminino,0
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,7,Masculino,3
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,7,Nao informado,0
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,8,Feminino,0
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,8,Masculino,2
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,8,Nao informado,0
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,9,Feminino,1
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,9,Masculino,3
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,9,Nao informado,0
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,10,Feminino,0
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,10,Masculino,4
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,10,Nao informado,1
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,11,Feminino,0
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,11,Masculino,4
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,11,Nao informado,0
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,12,Feminino,1
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,12,Masculino,4
Mato Grosso do Sul,Roubo seguido de morte (latrocinio),2015,12,Nao informado,0
Minas Gerais,Homicidio doloso,2015,1,Feminino,47
Minas Gerais,Homicidio doloso,2015,1,Masculino,352
Minas Gerais,Homicidio doloso,2015,1,Nao informado,1
Minas Gerais,Homicidio doloso,2015,2,Feminino,31
Minas Gerais,Homicidio doloso,2015,2,Masculino,304
Minas Gerais,Homicidio doloso,2015,2,Nao informado,2
Minas Gerais,Homicidio doloso,2015,3,Feminino,29
Minas Gerais,Homicidio doloso,2015,3,Masculino,325
Minas Gerais,Homicidio doloso,2015,3,Nao informado,0
Minas Gerais,Homicidio doloso,2015,4,Feminino,32
Minas Gerais,Homicidio doloso,2015,4,Masculino,300
Minas Gerais,Homicidio doloso,2015,4,Nao informado,0
Minas Gerais,Homicidio doloso,2015,5,Feminino,26
Minas Gerais,Homicidio doloso,2015,5,Masculino,275
Minas Gerais,Homicidio doloso,2015,5,Nao informado,0
Minas Gerais,Homicidio doloso,2015,6,Feminino,36
Minas Gerais,Homicidio doloso,2015,6,Masculino,273
Minas Gerais,Homicidio doloso,2015,6,Nao informado,0
Minas Gerais,Homicidio doloso,2015,7,Feminino,29
Minas Gerais,Homicidio doloso,2015,7,Masculino,230
Minas Gerais,Homicidio doloso,2015,7,Nao informado,3
Minas Gerais,Homicidio doloso,2015,8,Feminino,30
Minas Gerais,Homicidio doloso,2015,8,Masculino,333
Minas Gerais,Homicidio doloso,2015,8,Nao informado,0
Minas Gerais,Homicidio doloso,2015,9,Feminino,26
Minas Gerais,Homicidio doloso,2015,9,Masculino,306
Minas Gerais,Homicidio doloso,2015,9,Nao informado,1
Minas Gerais,Homicidio doloso,2015,10,Feminino,38
Minas Gerais,Homicidio doloso,2015,10,Masculino,342
Minas Gerais,Homicidio doloso,2015,10,Nao informado,0
Minas Gerais,Homicidio doloso,2015,11,Feminino,42
Minas Gerais,Homicidio doloso,2015,11,Masculino,365
Minas Gerais,Homicidio doloso,2015,11,Nao informado,2
Minas Gerais,Homicidio doloso,2015,12,Feminino,24
Minas Gerais,Homicidio doloso,2015,12,Masculino,362
Minas Gerais,Homicidio doloso,2015,12,Nao informado,1
Minas Gerais,Lesao corporal seguida de morte,2015,1,Feminino,1
Minas Gerais,Lesao corporal seguida de morte,2015,1,Masculino,6
Minas Gerais,Lesao corporal seguida de morte,2015,1,Nao informado,0
Minas Gerais,Lesao corporal seguida de morte,2015,2,Feminino,1
Minas Gerais,Lesao corporal seguida de morte,2015,2,Masculino,5
Minas Gerais,Lesao corporal seguida de morte,2015,2,Nao informado,0
Minas Gerais,Lesao corporal seguida de morte,2015,3,Feminino,2
Minas Gerais,Lesao corporal seguida de morte,2015,3,Masculino,3
Minas Gerais,Lesao corporal seguida de morte,2015,3,Nao informado,0
Minas Gerais,Lesao corporal seguida de morte,2015,4,Feminino,1
Minas Gerais,Lesao corporal seguida de morte,2015,4,Masculino,3
Minas Gerais,Lesao corporal seguida de morte,2015,4,Nao informado,0
Minas Gerais,Lesao corporal seguida de morte,2015,5,Feminino,0
Minas Gerais,Lesao corporal seguida de morte,2015,5,Masculino,2
Minas Gerais,Lesao corporal seguida de morte,2015,5,Nao informado,0
Minas Gerais,Lesao corporal seguida de morte,2015,6,Feminino,3
Minas Gerais,Lesao corporal seguida de morte,2015,6,Masculino,1
Minas Gerais,Lesao corporal seguida de morte,2015,6,Nao informado,0
Minas Gerais,Lesao corporal seguida de morte,2015,7,Feminino,1
Minas Gerais,Lesao corporal seguida de morte,2015,7,Masculino,3
Minas Gerais,Lesao corporal seguida de morte,2015,7,Nao informado,0
Minas Gerais,Lesao corporal seguida de morte,2015,8,Feminino,2
Minas Gerais,Lesao corporal seguida de morte,2015,8,Masculino,2
Minas Gerais,Lesao corporal seguida de morte,2015,8,Nao informado,0
Minas Gerais,Lesao corporal seguida de morte,2015,9,Feminino,1
Minas Gerais,Lesao corporal seguida de morte,2015,9,Masculino,7
Minas Gerais,Lesao corporal seguida de morte,2015,9,Nao informado,0
Minas Gerais,Lesao corporal seguida de morte,2015,10,Feminino,7
Minas Gerais,Lesao corporal seguida de morte,2015,10,Masculino,1
Minas Gerais,Lesao corporal seguida de morte,2015,10,Nao informado,0
Minas Gerais,Lesao corporal seguida de morte,2015,11,Feminino,4
Minas Gerais,Lesao corporal seguida de morte,2015,11,Masculino,5
Minas Gerais,Lesao corporal seguida de morte,2015,11,Nao informado,0
Minas Gerais,Lesao corporal seguida de morte,2015,12,Feminino,2
Minas Gerais,Lesao corporal seguida de morte,2015,12,Masculino,0
Minas Gerais,Lesao corporal seguida de morte,2015,12,Nao informado,0
Minas Gerais,Roubo seguido de morte (latrocinio),2015,1,Feminino,1
Minas Gerais,Roubo seguido de morte (latrocinio),2015,1,Masculino,6
Minas Gerais,Roubo seguido de morte (latrocinio),2015,1,Nao informado,0
Minas Gerais,Roubo seguido de morte (latrocinio),2015,2,Feminino,2
Minas Gerais,Roubo seguido de morte (latrocinio),2015,2,Masculino,3
Minas Gerais,Roubo seguido de morte (latrocinio),2015,2,Nao informado,0
Minas Gerais,Roubo seguido de morte (latrocinio),2015,3,Feminino,1
Minas Gerais,Roubo seguido de morte (latrocinio),2015,3,Masculino,6
Minas Gerais,Roubo seguido de morte (latrocinio),2015,3,Nao informado,0
Minas Gerais,Roubo seguido de morte (latrocinio),2015,4,Feminino,1
Minas Gerais,Roubo seguido de morte (latrocinio),2015,4,Masculino,9
Minas Gerais,Roubo seguido de morte (latrocinio),2015,4,Nao informado,0
Minas Gerais,Roubo seguido de morte (latrocinio),2015,5,Feminino,0
Minas Gerais,Roubo seguido de morte (latrocinio),2015,5,Masculino,5
Minas Gerais,Roubo seguido de morte (latrocinio),2015,5,Nao informado,0
Minas Gerais,Roubo seguido de morte (latrocinio),2015,6,Feminino,2
Minas Gerais,Roubo seguido de morte (latrocinio),2015,6,Masculino,10
Minas Gerais,Roubo seguido de morte (latrocinio),2015,6,Nao informado,0
Minas Gerais,Roubo seguido de morte (latrocinio),2015,7,Feminino,1
Minas Gerais,Roubo seguido de morte (latrocinio),2015,7,Masculino,8
Minas Gerais,Roubo seguido de morte (latrocinio),2015,7,Nao informado,0
Minas Gerais,Roubo seguido de morte (latrocinio),2015,8,Feminino,4
Minas Gerais,Roubo seguido de morte (latrocinio),2015,8,Masculino,9
Minas Gerais,Roubo seguido de morte (latrocinio),2015,8,Nao informado,0
Minas Gerais,Roubo seguido de morte (latrocinio),2015,9,Feminino,1
Minas Gerais,Roubo seguido de morte (latrocinio),2015,9,Masculino,13
Minas Gerais,Roubo seguido de morte (latrocinio),2015,9,Nao informado,0
Minas Gerais,Roubo seguido de morte (latrocinio),2015,10,Feminino,0
Minas Gerais,Roubo seguido de morte (latrocinio),2015,10,Masculino,15
Minas Gerais,Roubo seguido de morte (latrocinio),2015,10,Nao informado,0
Minas Gerais,Roubo seguido de morte (latrocinio),2015,11,Feminino,1
Minas Gerais,Roubo seguido de morte (latrocinio),2015,11,Masculino,13
Minas Gerais,Roubo seguido de morte (latrocinio),2015,11,Nao informado,0
Minas Gerais,Roubo seguido de morte (latrocinio),2015,12,Feminino,3
Minas Gerais,Roubo seguido de morte (latrocinio),2015,12,Masculino,8
Minas Gerais,Roubo seguido de morte (latrocinio),2015,12,Nao informado,0
Para,Homicidio doloso,2015,1,Feminino,27
Para,Homicidio doloso,2015,1,Masculino,267
Para,Homicidio doloso,2015,1,Nao informado,0
Para,Homicidio doloso,2015,2,Feminino,21
Para,Homicidio doloso,2015,2,Masculino,226
Para,Homicidio doloso,2015,2,Nao informado,0
Para,Homicidio doloso,2015,3,Feminino,18
Para,Homicidio doloso,2015,3,Masculino,227
Para,Homicidio doloso,2015,3,Nao informado,0
Para,Homicidio doloso,2015,4,Feminino,12
Para,Homicidio doloso,2015,4,Masculino,251
Para,Homicidio doloso,2015,4,Nao informado,0
Para,Homicidio doloso,2015,5,Feminino,13
Para,Homicidio doloso,2015,5,Masculino,268
Para,Homicidio doloso,2015,5,Nao informado,0
Para,Homicidio doloso,2015,6,Feminino,13
Para,Homicidio doloso,2015,6,Masculino,234
Para,Homicidio doloso,2015,6,Nao informado,0
Para,Homicidio doloso,2015,7,Feminino,18
Para,Homicidio doloso,2015,7,Masculino,206
Para,Homicidio doloso,2015,7,Nao informado,0
Para,Homicidio doloso,2015,8,Feminino,20
Para,Homicidio doloso,2015,8,Masculino,247
Para,Homicidio doloso,2015,8,Nao informado,0
Para,Homicidio doloso,2015,9,Feminino,22
Para,Homicidio doloso,2015,9,Masculino,271
Para,Homicidio doloso,2015,9,Nao informado,0
Para,Homicidio doloso,2015,10,Feminino,18
Para,Homicidio doloso,2015,10,Masculino,294
Para,Homicidio doloso,2015,10,Nao informado,0
Para,Homicidio doloso,2015,11,Feminino,30
Para,Homicidio doloso,2015,11,Masculino,320
Para,Homicidio doloso,2015,11,Nao informado,0
Para,Homicidio doloso,2015,12,Feminino,19
Para,Homicidio doloso,2015,12,Masculino,321
Para,Homicidio doloso,2015,12,Nao informado,0
Para,Lesao corporal seguida de morte,2015,1,Feminino,1
Para,Lesao corporal seguida de morte,2015,1,Masculino,4
Para,Lesao corporal seguida de morte,2015,1,Nao informado,0
Para,Lesao corporal seguida de morte,2015,2,Feminino,1
Para,Lesao corporal seguida de morte,2015,2,Masculino,2
Para,Lesao corporal seguida de morte,2015,2,Nao informado,0
Para,Lesao corporal seguida de morte,2015,3,Feminino,1
Para,Lesao corporal seguida de morte,2015,3,Masculino,0
Para,Lesao corporal seguida de morte,2015,3,Nao informado,0
Para,Lesao corporal seguida de morte,2015,4,Feminino,0
Para,Lesao corporal seguida de morte,2015,4,Masculino,3
Para,Lesao corporal seguida de morte,2015,4,Nao informado,0
Para,Lesao corporal seguida de morte,2015,5,Feminino,1
Para,Lesao corporal seguida de morte,2015,5,Masculino,1
Para,Lesao corporal seguida de morte,2015,5,Nao informado,0
Para,Lesao corporal seguida de morte,2015,6,Feminino,0
Para,Lesao corporal seguida de morte,2015,6,Masculino,0
Para,Lesao corporal seguida de morte,2015,6,Nao informado,0
Para,Lesao corporal seguida de morte,2015,7,Feminino,0
Para,Lesao corporal seguida de morte,2015,7,Masculino,1
Para,Lesao corporal seguida de morte,2015,7,Nao informado,0
Para,Lesao corporal seguida de morte,2015,8,Feminino,0
Para,Lesao corporal seguida de morte,2015,8,Masculino,3
Para,Lesao corporal seguida de morte,2015,8,Nao informado,0
Para,Lesao corporal seguida de morte,2015,9,Feminino,0
Para,Lesao corporal seguida de morte,2015,9,Masculino,0
Para,Lesao corporal seguida de morte,2015,9,Nao informado,0
Para,Lesao corporal seguida de morte,2015,10,Feminino,0
Para,Lesao corporal seguida de morte,2015,10,Masculino,0
Para,Lesao corporal seguida de morte,2015,10,Nao informado,0
Para,Lesao corporal seguida de morte,2015,11,Feminino,0
Para,Lesao corporal seguida de morte,2015,11,Masculino,1
Para,Lesao corporal seguida de morte,2015,11,Nao informado,0
Para,Lesao corporal seguida de morte,2015,12,Feminino,0
Para,Lesao corporal seguida de morte,2015,12,Masculino,5
Para,Lesao corporal seguida de morte,2015,12,Nao informado,0
Para,Roubo seguido de morte (latrocinio),2015,1,Feminino,2
Para,Roubo seguido de morte (latrocinio),2015,1,Masculino,14
Para,Roubo seguido de morte (latrocinio),2015,1,Nao informado,0
Para,Roubo seguido de morte (latrocinio),2015,2,Feminino,2
Para,Roubo seguido de morte (latrocinio),2015,2,Masculino,11
Para,Roubo seguido de morte (latrocinio),2015,2,Nao informado,0
Para,Roubo seguido de morte (latrocinio),2015,3,Feminino,0
Para,Roubo seguido de morte (latrocinio),2015,3,Masculino,12
Para,Roubo seguido de morte (latrocinio),2015,3,Nao informado,0
Para,Roubo seguido de morte (latrocinio),2015,4,Feminino,2
Para,Roubo seguido de morte (latrocinio),2015,4,Masculino,11
Para,Roubo seguido de morte (latrocinio),2015,4,Nao informado,0
Para,Roubo seguido de morte (latrocinio),2015,5,Feminino,1
Para,Roubo seguido de morte (latrocinio),2015,5,Masculino,15
Para,Roubo seguido de morte (latrocinio),2015,5,Nao informado,0
Para,Roubo seguido de morte (latrocinio),2015,6,Feminino,0
Para,Roubo seguido de morte (latrocinio),2015,6,Masculino,15
Para,Roubo seguido de morte (latrocinio),2015,6,Nao informado,0
Para,Roubo seguido de morte (latrocinio),2015,7,Feminino,2
Para,Roubo seguido de morte (latrocinio),2015,7,Masculino,12
Para,Roubo seguido de morte (latrocinio),2015,7,Nao informado,0
Para,Roubo seguido de morte (latrocinio),2015,8,Feminino,0
Para,Roubo seguido de morte (latrocinio),2015,8,Masculino,16
Para,Roubo seguido de morte (latrocinio),2015,8,Nao informado,0
Para,Roubo seguido de morte (latrocinio),2015,9,Feminino,3
Para,Roubo seguido de morte (latrocinio),2015,9,Masculino,21
Para,Roubo seguido de morte (latrocinio),2015,9,Nao informado,0
Para,Roubo seguido de morte (latrocinio),2015,10,Feminino,0
Para,Roubo seguido de morte (latrocinio),2015,10,Masculino,17
Para,Roubo seguido de morte (latrocinio),2015,10,Nao informado,0
Para,Roubo seguido de morte (latrocinio),2015,11,Feminino,2
Para,Roubo seguido de morte (latrocinio),2015,11,Masculino,18
Para,Roubo seguido de morte (latrocinio),2015,11,Nao informado,0
Para,Roubo seguido de morte (latrocinio),2015,12,Feminino,2
Para,Roubo seguido de morte (latrocinio),2015,12,Masculino,13
Para,Roubo seguido de morte (latrocinio),2015,12,Nao informado,0
Paraiba,Homicidio doloso,2015,1,Feminino,9
Paraiba,Homicidio doloso,2015,1,Masculino,132
Paraiba,Homicidio doloso,2015,1,Nao informado,0
Paraiba,Homicidio doloso,2015,2,Feminino,7
Paraiba,Homicidio doloso,2015,2,Masculino,127
Paraiba,Homicidio doloso,2015,2,Nao informado,0
Paraiba,Homicidio doloso,2015,3,Feminino,10
Paraiba,Homicidio doloso,2015,3,Masculino,105
Paraiba,Homicidio doloso,2015,3,Nao informado,0
Paraiba,Homicidio doloso,2015,4,Feminino,11
Paraiba,Homicidio doloso,2015,4,Masculino,113
Paraiba,Homicidio doloso,2015,4,Nao informado,0
Paraiba,Homicidio doloso,2015,5,Feminino,5
Paraiba,Homicidio doloso,2015,5,Masculino,100
Paraiba,Homicidio doloso,2015,5,Nao informado,0
Paraiba,Homicidio doloso,2015,6,Feminino,8
Paraiba,Homicidio doloso,2015,6,Masculino,102
Paraiba,Homicidio doloso,2015,6,Nao informado,0
Paraiba,Homicidio doloso,2015,7,Feminino,8
Paraiba,Homicidio doloso,2015,7,Masculino,86
Paraiba,Homicidio doloso,2015,7,Nao informado,0
Paraiba,Homicidio doloso,2015,8,Feminino,8
Paraiba,Homicidio doloso,2015,8,Masculino,104
Paraiba,Homicidio doloso,2015,8,Nao informado,0
Paraiba,Homicidio doloso,2015,9,Feminino,10
Paraiba,Homicidio doloso,2015,9,Masculino,120
Paraiba,Homicidio doloso,2015,9,Nao informado,0
Paraiba,Homicidio doloso,2015,10,Feminino,9
Paraiba,Homicidio doloso,2015,10,Masculino,120
Paraiba,Homicidio doloso,2015,10,Nao informado,0
Paraiba,Homicidio doloso,2015,11,Feminino,9
Paraiba,Homicidio doloso,2015,11,Masculino,127
Paraiba,Homicidio doloso,2015,11,Nao informado,0
Paraiba,Homicidio doloso,2015,12,Feminino,13
Paraiba,Homicidio doloso,2015,12,Masculino,104
Paraiba,Homicidio doloso,2015,12,Nao informado,0
Paraiba,Lesao corporal seguida de morte,2015,1,Feminino,0
Paraiba,Lesao corporal seguida de morte,2015,1,Masculino,0
Paraiba,Lesao corporal seguida de morte,2015,1,Nao informado,0
Paraiba,Lesao corporal seguida de morte,2015,2,Feminino,0
Paraiba,Lesao corporal seguida de morte,2015,2,Masculino,0
Paraiba,Lesao corporal seguida de morte,2015,2,Nao informado,0
Paraiba,Lesao corporal seguida de morte,2015,3,Feminino,0
Paraiba,Lesao corporal seguida de morte,2015,3,Masculino,0
Paraiba,Lesao corporal seguida de morte,2015,3,Nao informado,0
Paraiba,Lesao corporal seguida de morte,2015,4,Feminino,0
Paraiba,Lesao corporal seguida de morte,2015,4,Masculino,1
Paraiba,Lesao corporal seguida de morte,2015,4,Nao informado,0
Paraiba,Lesao corporal seguida de morte,2015,5,Feminino,0
Paraiba,Lesao corporal seguida de morte,2015,5,Masculino,0
Paraiba,Lesao corporal seguida de morte,2015,5,Nao informado,0
Paraiba,Lesao corporal seguida de morte,2015,6,Feminino,0
Paraiba,Lesao corporal seguida de morte,2015,6,Masculino,0
Paraiba,Lesao corporal seguida de morte,2015,6,Nao informado,0
Paraiba,Lesao corporal seguida de morte,2015,7,Feminino,0
Paraiba,Lesao corporal seguida de morte,2015,7,Masculino,1
Paraiba,Lesao corporal seguida de morte,2015,7,Nao informado,0
Paraiba,Lesao corporal seguida de morte,2015,8,Feminino,0
Paraiba,Lesao corporal seguida de morte,2015,8,Masculino,1
Paraiba,Lesao corporal seguida de morte,2015,8,Nao informado,0
Paraiba,Lesao corporal seguida de morte,2015,9,Feminino,0
Paraiba,Lesao corporal seguida de morte,2015,9,Masculino,0
Paraiba,Lesao corporal seguida de morte,2015,9,Nao informado,0
Paraiba,Lesao corporal seguida de morte,2015,10,Feminino,0
Paraiba,Lesao corporal seguida de morte,2015,10,Masculino,0
Paraiba,Lesao corporal seguida de morte,2015,10,Nao informado,0
Paraiba,Lesao corporal seguida de morte,2015,11,Feminino,0
Paraiba,Lesao corporal seguida de morte,2015,11,Masculino,4
Paraiba,Lesao corporal seguida de morte,2015,11,Nao informado,0
Paraiba,Lesao corporal seguida de morte,2015,12,Feminino,0
Paraiba,Lesao corporal seguida de morte,2015,12,Masculino,0
Paraiba,Lesao corporal seguida de morte,2015,12,Nao informado,0
Paraiba,Roubo seguido de morte (latrocinio),2015,1,Feminino,1
Paraiba,Roubo seguido de morte (latrocinio),2015,1,Masculino,6
Paraiba,Roubo seguido de morte (latrocinio),2015,1,Nao informado,0
Paraiba,Roubo seguido de morte (latrocinio),2015,2,Feminino,0
Paraiba,Roubo seguido de morte (latrocinio),2015,2,Masculino,3
Paraiba,Roubo seguido de morte (latrocinio),2015,2,Nao informado,0
Paraiba,Roubo seguido de morte (latrocinio),2015,3,Feminino,0
Paraiba,Roubo seguido de morte (latrocinio),2015,3,Masculino,5
Paraiba,Roubo seguido de morte (latrocinio),2015,3,Nao informado,0
Paraiba,Roubo seguido de morte (latrocinio),2015,4,Feminino,1
Paraiba,Roubo seguido de morte (latrocinio),2015,4,Masculino,1
Paraiba,Roubo seguido de morte (latrocinio),2015,4,Nao informado,0
Paraiba,Roubo seguido de morte (latrocinio),2015,5,Feminino,0
Paraiba,Roubo seguido de morte (latrocinio),2015,5,Masculino,5
Paraiba,Roubo seguido de morte (latrocinio),2015,5,Nao informado,0
Paraiba,Roubo seguido de morte (latrocinio),2015,6,Feminino,0
Paraiba,Roubo seguido de morte (latrocinio),2015,6,Masculino,4
Paraiba,Roubo seguido de morte (latrocinio),2015,6,Nao informado,0
Paraiba,Roubo seguido de morte (latrocinio),2015,7,Feminino,0
Paraiba,Roubo seguido de morte (latrocinio),2015,7,Masculino,5
Paraiba,Roubo seguido de morte (latrocinio),2015,7,Nao informado,0
Paraiba,Roubo seguido de morte (latrocinio),2015,8,Feminino,0
Paraiba,Roubo seguido de morte (latrocinio),2015,8,Masculino,2
Paraiba,Roubo seguido de morte (latrocinio),2015,8,Nao informado,0
Paraiba,Roubo seguido de morte (latrocinio),2015,9,Feminino,2
Paraiba,Roubo seguido de morte (latrocinio),2015,9,Masculino,4
Paraiba,Roubo seguido de morte (latrocinio),2015,9,Nao informado,0
Paraiba,Roubo seguido de morte (latrocinio),2015,10,Feminino,0
Paraiba,Roubo seguido de morte (latrocinio),2015,10,Masculino,3
Paraiba,Roubo seguido de morte (latrocinio),2015,10,Nao informado,0
Paraiba,Roubo seguido de morte (latrocinio),2015,11,Feminino,0
Paraiba,Roubo seguido de morte (latrocinio),2015,11,Masculino,6
Paraiba,Roubo seguido de morte (latrocinio),2015,11,Nao informado,0
Paraiba,Roubo seguido de morte (latrocinio),2015,12,Feminino,0
Paraiba,Roubo seguido de morte (latrocinio),2015,12,Masculino,0
Paraiba,Roubo seguido de morte (latrocinio),2015,12,Nao informado,0
Parana,Homicidio doloso,2015,1,Nao informado,225
Parana,Homicidio doloso,2015,2,Nao informado,233
Parana,Homicidio doloso,2015,3,Nao informado,242
Parana,Homicidio doloso,2015,4,Nao informado,193
Parana,Homicidio doloso,2015,5,Nao informado,180
Parana,Homicidio doloso,2015,6,Nao informado,149
Parana,Homicidio doloso,2015,7,Nao informado,170
Parana,Homicidio doloso,2015,8,Nao informado,203
Parana,Homicidio doloso,2015,9,Nao informado,182
Parana,Homicidio doloso,2015,10,Nao informado,218
Parana,Homicidio doloso,2015,11,Nao informado,191
Parana,Homicidio doloso,2015,12,Nao informado,230
Parana,Lesao corporal seguida de morte,2015,1,Nao informado,6
Parana,Lesao corporal seguida de morte,2015,2,Nao informado,2
Parana,Lesao corporal seguida de morte,2015,3,Nao informado,5
Parana,Lesao corporal seguida de morte,2015,4,Nao informado,3
Parana,Lesao corporal seguida de morte,2015,5,Nao informado,4
Parana,Lesao corporal seguida de morte,2015,6,Nao informado,7
Parana,Lesao corporal seguida de morte,2015,7,Nao informado,3
Parana,Lesao corporal seguida de morte,2015,8,Nao informado,6
Parana,Lesao corporal seguida de morte,2015,9,Nao informado,6
Parana,Lesao corporal seguida de morte,2015,10,Nao informado,8
Parana,Lesao corporal seguida de morte,2015,11,Nao informado,8
Parana,Lesao corporal seguida de morte,2015,12,Nao informado,3
Parana,Roubo seguido de morte (latrocinio),2015,1,Nao informado,13
Parana,Roubo seguido de morte (latrocinio),2015,2,Nao informado,9
Parana,Roubo seguido de morte (latrocinio),2015,3,Nao informado,15
Parana,Roubo seguido de morte (latrocinio),2015,4,Nao informado,7
Parana,Roubo seguido de morte (latrocinio),2015,5,Nao informado,13
Parana,Roubo seguido de morte (latrocinio),2015,6,Nao informado,2
Parana,Roubo seguido de morte (latrocinio),2015,7,Nao informado,8
Parana,Roubo seguido de morte (latrocinio),2015,8,Nao informado,13
Parana,Roubo seguido de morte (latrocinio),2015,9,Nao informado,8
Parana,Roubo seguido de morte (latrocinio),2015,10,Nao informado,15
Parana,Roubo seguido de morte (latrocinio),2015,11,Nao informado,9
Parana,Roubo seguido de morte (latrocinio),2015,12,Nao informado,5
Pernambuco,Homicidio doloso,2015,1,Feminino,20
Pernambuco,Homicidio doloso,2015,1,Masculino,297
