uf,tipo_crime,ano,mes,quantidade_ocorrencias
Espírito Santo,Furto de veículo,2016,7,257
Espírito Santo,Homicídio doloso,2016,7,90
Espírito Santo,Lesão corporal seguida de morte,2016,7,5
Espírito Santo,Roubo a instituição financeira,2016,7,1
Espírito Santo,Roubo de carga,2016,7,2
Espírito Santo,Roubo de veículo,2016,7,310
Espírito Santo,Roubo seguido de morte (latrocínio),2016,7,3
Espírito Santo,Tentativa de homicídio,2016,7,275
Espírito Santo,Estupro,2016,8,29
Espírito Santo,Furto de veículo,2016,8,264
Espírito Santo,Homicídio doloso,2016,8,105
Espírito Santo,Lesão corporal seguida de morte,2016,8,0
Espírito Santo,Roubo a instituição financeira,2016,8,0
Espírito Santo,Roubo de carga,2016,8,1
Espírito Santo,Roubo de veículo,2016,8,356
Espírito Santo,Roubo seguido de morte (latrocínio),2016,8,3
Espírito Santo,Tentativa de homicídio,2016,8,187
Espírito Santo,Estupro,2016,9,34
Espírito Santo,Furto de veículo,2016,9,302
Espírito Santo,Homicídio doloso,2016,9,102
Espírito Santo,Lesão corporal seguida de morte,2016,9,0
Espírito Santo,Roubo a instituição financeira,2016,9,0
Espírito Santo,Roubo de carga,2016,9,1
Espírito Santo,Roubo de veículo,2016,9,324
Espírito Santo,Roubo seguido de morte (latrocínio),2016,9,3
Espírito Santo,Tentativa de homicídio,2016,9,215
Espírito Santo,Estupro,2016,10,36
Espírito Santo,Furto de veículo,2016,10,347
Espírito Santo,Homicídio doloso,2016,10,93
Espírito Santo,Lesão corporal seguida de morte,2016,10,0
Espírito Santo,Roubo a instituição financeira,2016,10,4
Espírito Santo,Roubo de carga,2016,10,4
Espírito Santo,Roubo de veículo,2016,10,307
Espírito Santo,Roubo seguido de morte (latrocínio),2016,10,5
Espírito Santo,Tentativa de homicídio,2016,10,201
Espírito Santo,Estupro,2016,11,29
Espírito Santo,Furto de veículo,2016,11,262
Espírito Santo,Homicídio doloso,2016,11,78
Espírito Santo,Lesão corporal seguida de morte,2016,11,2
Espírito Santo,Roubo a instituição financeira,2016,11,1
Espírito Santo,Roubo de carga,2016,11,3
Espírito Santo,Roubo de veículo,2016,11,297
Espírito Santo,Roubo seguido de morte (latrocínio),2016,11,4
Espírito Santo,Tentativa de homicídio,2016,11,217
Espírito Santo,Estupro,2016,12,25
Espírito Santo,Furto de veículo,2016,12,328
Espírito Santo,Homicídio doloso,2016,12,105
Espírito Santo,Lesão corporal seguida de morte,2016,12,2
Espírito Santo,Roubo a instituição financeira,2016,12,1
Espírito Santo,Roubo de carga,2016,12,3
Espírito Santo,Roubo de veículo,2016,12,233
Espírito Santo,Roubo seguido de morte (latrocínio),2016,12,6
Espírito Santo,Tentativa de homicídio,2016,12,240
Goiás,Estupro,2016,1,54
Goiás,Furto de veículo,2016,1,1327
Goiás,Homicídio doloso,2016,1,260
Goiás,Lesão corporal seguida de morte,2016,1,4
Goiás,Roubo a instituição financeira,2016,1,17
Goiás,Roubo de carga,2016,1,39
Goiás,Roubo de veículo,2016,1,1049
Goiás,Roubo seguido de morte (latrocínio),2016,1,2
Goiás,Tentativa de homicídio,2016,1,148
Goiás,Estupro,2016,2,40
Goiás,Furto de veículo,2016,2,1109
Goiás,Homicídio doloso,2016,2,247
Goiás,Lesão corporal seguida de morte,2016,2,4
Goiás,Roubo a instituição financeira,2016,2,9
Goiás,Roubo de carga,2016,2,27
Goiás,Roubo de veículo,2016,2,904
Goiás,Roubo seguido de morte (latrocínio),2016,2,0
Goiás,Tentativa de homicídio,2016,2,186
Goiás,Estupro,2016,3,50
Goiás,Furto de veículo,2016,3,1189
Goiás,Homicídio doloso,2016,3,232
Goiás,Lesão corporal seguida de morte,2016,3,1
Goiás,Roubo a instituição financeira,2016,3,14
Goiás,Roubo de carga,2016,3,34
Goiás,Roubo de veículo,2016,3,861
Goiás,Roubo seguido de morte (latrocínio),2016,3,2
Goiás,Tentativa de homicídio,2016,3,174
Goiás,Estupro,2016,4,51
Goiás,Furto de veículo,2016,4,1090
Goiás,Homicídio doloso,2016,4,221
Goiás,Lesão corporal seguida de morte,2016,4,6
Goiás,Roubo a instituição financeira,2016,4,4
Goiás,Roubo de carga,2016,4,44
Goiás,Roubo de veículo,2016,4,1485
Goiás,Roubo seguido de morte (latrocínio),2016,4,10
Goiás,Tentativa de homicídio,2016,4,308
Goiás,Estupro,2016,5,49
Goiás,Furto de veículo,2016,5,990
Goiás,Homicídio doloso,2016,5,206
Goiás,Lesão corporal seguida de morte,2016,5,2
Goiás,Roubo a instituição financeira,2016,5,7
Goiás,Roubo de carga,2016,5,41
Goiás,Roubo de veículo,2016,5,1375
Goiás,Roubo seguido de morte (latrocínio),2016,5,7
Goiás,Tentativa de homicídio,2016,5,243
Goiás,Estupro,2016,6,51
Goiás,Furto de veículo,2016,6,903
Goiás,Homicídio doloso,2016,6,178
Goiás,Lesão corporal seguida de morte,2016,6,4
Goiás,Roubo a instituição financeira,2016,6,10
Goiás,Roubo de carga,2016,6,73
Goiás,Roubo de veículo,2016,6,1371
Goiás,Roubo seguido de morte (latrocínio),2016,6,14
Goiás,Tentativa de homicídio,2016,6,190
Goiás,Estupro,2016,7,53
Goiás,Furto de veículo,2016,7,1008
Goiás,Homicídio doloso,2016,7,182
Goiás,Lesão corporal seguida de morte,2016,7,3
Goiás,Roubo a instituição financeira,2016,7,5
Goiás,Roubo de carga,2016,7,49
Goiás,Roubo de veículo,2016,7,1431
Goiás,Roubo seguido de morte (latrocínio),2016,7,8
Goiás,Tentativa de homicídio,2016,7,209
Goiás,Estupro,2016,8,59
Goiás,Furto de veículo,2016,8,969
Goiás,Homicídio doloso,2016,8,190
Goiás,Lesão corporal seguida de morte,2016,8,2
Goiás,Roubo a instituição financeira,2016,8,10
Goiás,Roubo de carga,2016,8,64
Goiás,Roubo de veículo,2016,8,1311
Goiás,Roubo seguido de morte (latrocínio),2016,8,13
Goiás,Tentativa de homicídio,2016,8,233
Goiás,Estupro,2016,9,54
Goiás,Furto de veículo,2016,9,905
Goiás,Homicídio doloso,2016,9,205
Goiás,Lesão corporal seguida de morte,2016,9,2
Goiás,Roubo a instituição financeira,2016,9,10
Goiás,Roubo de carga,2016,9,45
Goiás,Roubo de veículo,2016,9,1295
Goiás,Roubo seguido de morte (latrocínio),2016,9,13
Goiás,Tentativa de homicídio,2016,9,244
Goiás,Estupro,2016,10,60
Goiás,Furto de veículo,2016,10,945
Goiás,Homicídio doloso,2016,10,230
Goiás,Lesão corporal seguida de morte,2016,10,4
Goiás,Roubo a instituição financeira,2016,10,7
Goiás,Roubo de carga,2016,10,68
Goiás,Roubo de veículo,2016,10,1462
Goiás,Roubo seguido de morte (latrocínio),2016,10,12
Goiás,Tentativa de homicídio,2016,10,246
Goiás,Estupro,2016,11,59
Goiás,Furto de veículo,2016,11,778
Goiás,Homicídio doloso,2016,11,203
Goiás,Lesão corporal seguida de morte,2016,11,5
Goiás,Roubo a instituição financeira,2016,11,9
Goiás,Roubo de carga,2016,11,54
Goiás,Roubo de veículo,2016,11,1173
Goiás,Roubo seguido de morte (latrocínio),2016,11,4
Goiás,Tentativa de homicídio,2016,11,216
Goiás,Estupro,2016,12,47
Goiás,Furto de veículo,2016,12,952
Goiás,Homicídio doloso,2016,12,213
Goiás,Lesão corporal seguida de morte,2016,12,6
Goiás,Roubo a instituição financeira,2016,12,6
Goiás,Roubo de carga,2016,12,62
Goiás,Roubo de veículo,2016,12,1134
Goiás,Roubo seguido de morte (latrocínio),2016,12,8
Goiás,Tentativa de homicídio,2016,12,207
Maranhão,Estupro,2016,1,67
Maranhão,Furto de veículo,2016,1,252
Maranhão,Homicídio doloso,2016,1,207
Maranhão,Lesão corporal seguida de morte,2016,1,2
Maranhão,Roubo a instituição financeira,2016,1,13
Maranhão,Roubo de carga,2016,1,12
Maranhão,Roubo de veículo,2016,1,438
Maranhão,Roubo seguido de morte (latrocínio),2016,1,5
Maranhão,Tentativa de homicídio,2016,1,124
Maranhão,Estupro,2016,2,67
Maranhão,Furto de veículo,2016,2,319
Maranhão,Homicídio doloso,2016,2,205
Maranhão,Lesão corporal seguida de morte,2016,2,2
Maranhão,Roubo a instituição financeira,2016,2,5
Maranhão,Roubo de carga,2016,2,5
Maranhão,Roubo de veículo,2016,2,382
Maranhão,Roubo seguido de morte (latrocínio),2016,2,5
Maranhão,Tentativa de homicídio,2016,2,104
Maranhão,Estupro,2016,3,90
Maranhão,Furto de veículo,2016,3,276
Maranhão,Homicídio doloso,2016,3,178
Maranhão,Lesão corporal seguida de morte,2016,3,3
Maranhão,Roubo a instituição financeira,2016,3,4
Maranhão,Roubo de carga,2016,3,7
Maranhão,Roubo de veículo,2016,3,423
Maranhão,Roubo seguido de morte (latrocínio),2016,3,9
Maranhão,Tentativa de homicídio,2016,3,119
Maranhão,Estupro,2016,4,66
Maranhão,Furto de veículo,2016,4,236
Maranhão,Homicídio doloso,2016,4,162
Maranhão,Lesão corporal seguida de morte,2016,4,2
Maranhão,Roubo a instituição financeira,2016,4,7
Maranhão,Roubo de carga,2016,4,3
Maranhão,Roubo de veículo,2016,4,427
Maranhão,Roubo seguido de morte (latrocínio),2016,4,9
Maranhão,Tentativa de homicídio,2016,4,99
Maranhão,Estupro,2016,5,88
Maranhão,Furto de veículo,2016,5,282
Maranhão,Homicídio doloso,2016,5,153
Maranhão,Lesão corporal seguida de morte,2016,5,1
Maranhão,Roubo a instituição financeira,2016,5,8
Maranhão,Roubo de carga,2016,5,4
Maranhão,Roubo de veículo,2016,5,370
Maranhão,Roubo seguido de morte (latrocínio),2016,5,14
Maranhão,Tentativa de homicídio,2016,5,97
Maranhão,Estupro,2016,6,75
Maranhão,Furto de veículo,2016,6,268
Maranhão,Homicídio doloso,2016,6,144
Maranhão,Lesão corporal seguida de morte,2016,6,3
Maranhão,Roubo a instituição financeira,2016,6,7
Maranhão,Roubo de carga,2016,6,13
Maranhão,Roubo de veículo,2016,6,358
Maranhão,Roubo seguido de morte (latrocínio),2016,6,17
Maranhão,Tentativa de homicídio,2016,6,92
Maranhão,Estupro,2016,7,85
Maranhão,Furto de veículo,2016,7,234
Maranhão,Homicídio doloso,2016,7,178
Maranhão,Lesão corporal seguida de morte,2016,7,4
Maranhão,Roubo a instituição financeira,2016,7,5
Maranhão,Roubo de carga,2016,7,4
Maranhão,Roubo de veículo,2016,7,376
Maranhão,Roubo seguido de morte (latrocínio),2016,7,9
Maranhão,Tentativa de homicídio,2016,7,99
Maranhão,Estupro,2016,8,85
Maranhão,Furto de veículo,2016,8,257
Maranhão,Homicídio doloso,2016,8,185
Maranhão,Lesão corporal seguida de morte,2016,8,1
Maranhão,Roubo a instituição financeira,2016,8,8
Maranhão,Roubo de carga,2016,8,5
Maranhão,Roubo de veículo,2016,8,398
Maranhão,Roubo seguido de morte (latrocínio),2016,8,14
Maranhão,Tentativa de homicídio,2016,8,96
Maranhão,Estupro,2016,9,90
Maranhão,Furto de veículo,2016,9,288
Maranhão,Homicídio doloso,2016,9,148
Maranhão,Lesão corporal seguida de morte,2016,9,1
Maranhão,Roubo a instituição financeira,2016,9,4
Maranhão,Roubo de carga,2016,9,2
Maranhão,Roubo de veículo,2016,9,400
Maranhão,Roubo seguido de morte (latrocínio),2016,9,12
Maranhão,Tentativa de homicídio,2016,9,109
Maranhão,Estupro,2016,10,96
Maranhão,Furto de veículo,2016,10,282
Maranhão,Homicídio doloso,2016,10,162
Maranhão,Lesão corporal seguida de morte,2016,10,4
Maranhão,Roubo a instituição financeira,2016,10,12
Maranhão,Roubo de carga,2016,10,7
Maranhão,Roubo de veículo,2016,10,388
Maranhão,Roubo seguido de morte (latrocínio),2016,10,5
Maranhão,Tentativa de homicídio,2016,10,99
Maranhão,Estupro,2016,11,106
Maranhão,Furto de veículo,2016,11,258
Maranhão,Homicídio doloso,2016,11,179
Maranhão,Lesão corporal seguida de morte,2016,11,1
Maranhão,Roubo a instituição financeira,2016,11,4
Maranhão,Roubo de carga,2016,11,0
Maranhão,Roubo de veículo,2016,11,405
Maranhão,Roubo seguido de morte (latrocínio),2016,11,9
Maranhão,Tentativa de homicídio,2016,11,104
Maranhão,Estupro,2016,12,80
Maranhão,Furto de veículo,2016,12,297
Maranhão,Homicídio doloso,2016,12,169
Maranhão,Lesão corporal seguida de morte,2016,12,7
Maranhão,Roubo a instituição financeira,2016,12,2
Maranhão,Roubo de carga,2016,12,5
Maranhão,Roubo de veículo,2016,12,446
Maranhão,Roubo seguido de morte (latrocínio),2016,12,5
Maranhão,Tentativa de homicídio,2016,12,102
Mato Grosso,Estupro,2016,1,98
Mato Grosso,Furto de veículo,2016,1,349
Mato Grosso,Homicídio doloso,2016,1,113
Mato Grosso,Lesão corporal seguida de morte,2016,1,3
Mato Grosso,Roubo a instituição financeira,2016,1,2
Mato Grosso,Roubo de carga,2016,1,3
Mato Grosso,Roubo de veículo,2016,1,298
Mato Grosso,Roubo seguido de morte (latrocínio),2016,1,7
Mato Grosso,Tentativa de homicídio,2016,1,150
Mato Grosso,Estupro,2016,2,116
Mato Grosso,Furto de veículo,2016,2,363
Mato Grosso,Homicídio doloso,2016,2,98
Mato Grosso,Lesão corporal seguida de morte,2016,2,3
Mato Grosso,Roubo a instituição financeira,2016,2,1
Mato Grosso,Roubo de carga,2016,2,0
Mato Grosso,Roubo de veículo,2016,2,299
Mato Grosso,Roubo seguido de morte (latrocínio),2016,2,5
Mato Grosso,Tentativa de homicídio,2016,2,127
Mato Grosso,Estupro,2016,3,154
Mato Grosso,Furto de veículo,2016,3,336
Mato Grosso,Homicídio doloso,2016,3,92
Mato Grosso,Lesão corporal seguida de morte,2016,3,2
Mato Grosso,Roubo a instituição financeira,2016,3,2
Mato Grosso,Roubo de carga,2016,3,2
Mato Grosso,Roubo de veículo,2016,3,373
Mato Grosso,Roubo seguido de morte (latrocínio),2016,3,6
Mato Grosso,Tentativa de homicídio,2016,3,132
Mato Grosso,Estupro,2016,4,134
Mato Grosso,Furto de veículo,2016,4,359
Mato Grosso,Homicídio doloso,2016,4,112
Mato Grosso,Lesão corporal seguida de morte,2016,4,3
Mato Grosso,Roubo a instituição financeira,2016,4,3
Mato Grosso,Roubo de carga,2016,4,0
Mato Grosso,Roubo de veículo,2016,4,232
Mato Grosso,Roubo seguido de morte (latrocínio),2016,4,3
Mato Grosso,Tentativa de homicídio,2016,4,135
Mato Grosso,Estupro,2016,5,145
Mato Grosso,Furto de veículo,2016,5,282
Mato Grosso,Homicídio doloso,2016,5,80
Mato Grosso,Lesão corporal seguida de morte,2016,5,1
Mato Grosso,Roubo a instituição financeira,2016,5,1
Mato Grosso,Roubo de carga,2016,5,3
Mato Grosso,Roubo de veículo,2016,5,247
Mato Grosso,Roubo seguido de morte (latrocínio),2016,5,5
Mato Grosso,Tentativa de homicídio,2016,5,97
Mato Grosso,Estupro,2016,6,129
Mato Grosso,Furto de veículo,2016,6,236
Mato Grosso,Homicídio doloso,2016,6,80
Mato Grosso,Lesão corporal seguida de morte,2016,6,0
Mato Grosso,Roubo a instituição financeira,2016,6,1
Mato Grosso,Roubo de carga,2016,6,2
Mato Grosso,Roubo de veículo,2016,6,273
Mato Grosso,Roubo seguido de morte (latrocínio),2016,6,6
Mato Grosso,Tentativa de homicídio,2016,6,111
Mato Grosso,Estupro,2016,7,133
Mato Grosso,Furto de veículo,2016,7,228
Mato Grosso,Homicídio doloso,2016,7,78
Mato Grosso,Lesão corporal seguida de morte,2016,7,2
Mato Grosso,Roubo a instituição financeira,2016,7,0
Mato Grosso,Roubo de carga,2016,7,1
Mato Grosso,Roubo de veículo,2016,7,245
Mato Grosso,Roubo seguido de morte (latrocínio),2016,7,4
Mato Grosso,Tentativa de homicídio,2016,7,110
Mato Grosso,Estupro,2016,8,174
Mato Grosso,Furto de veículo,2016,8,259
Mato Grosso,Homicídio doloso,2016,8,87
Mato Grosso,Lesão corporal seguida de morte,2016,8,5
Mato Grosso,Roubo a instituição financeira,2016,8,4
Mato Grosso,Roubo de carga,2016,8,1
Mato Grosso,Roubo de veículo,2016,8,273
Mato Grosso,Roubo seguido de morte (latrocínio),2016,8,3
Mato Grosso,Tentativa de homicídio,2016,8,131
Mato Grosso,Estupro,2016,9,139
Mato Grosso,Furto de veículo,2016,9,229
Mato Grosso,Homicídio doloso,2016,9,91
Mato Grosso,Lesão corporal seguida de morte,2016,9,0
Mato Grosso,Roubo a instituição financeira,2016,9,2
Mato Grosso,Roubo de carga,2016,9,0
Mato Grosso,Roubo de veículo,2016,9,239
Mato Grosso,Roubo seguido de morte (latrocínio),2016,9,8
Mato Grosso,Tentativa de homicídio,2016,9,122
Mato Grosso,Estupro,2016,10,139
Mato Grosso,Furto de veículo,2016,10,266
Mato Grosso,Homicídio doloso,2016,10,90
Mato Grosso,Lesão corporal seguida de morte,2016,10,1
Mato Grosso,Roubo a instituição financeira,2016,10,3
Mato Grosso,Roubo de carga,2016,10,1
Mato Grosso,Roubo de veículo,2016,10,263
Mato Grosso,Roubo seguido de morte (latrocínio),2016,10,6
Mato Grosso,Tentativa de homicídio,2016,10,121
Mato Grosso,Estupro,2016,11,138
Mato Grosso,Furto de veículo,2016,11,229
Mato Grosso,Homicídio doloso,2016,11,71
Mato Grosso,Lesão corporal seguida de morte,2016,11,2
Mato Grosso,Roubo a instituição financeira,2016,11,2
Mato Grosso,Roubo de carga,2016,11,0
Mato Grosso,Roubo de veículo,2016,11,229
Mato Grosso,Roubo seguido de morte (latrocínio),2016,11,7
Mato Grosso,Tentativa de homicídio,2016,11,89
Mato Grosso,Estupro,2016,12,116
Mato Grosso,Furto de veículo,2016,12,267
Mato Grosso,Homicídio doloso,2016,12,94
Mato Grosso,Lesão corporal seguida de morte,2016,12,0
Mato Grosso,Roubo a instituição financeira,2016,12,4
Mato Grosso,Roubo de carga,2016,12,0
Mato Grosso,Roubo de veículo,2016,12,198
Mato Grosso,Roubo seguido de morte (latrocínio),2016,12,4
Mato Grosso,Tentativa de homicídio,2016,12,108
Mato Grosso do Sul,Estupro,2016,1,208
Mato Grosso do Sul,Furto de veículo,2016,1,316
Mato Grosso do Sul,Homicídio doloso,2016,1,57
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,1,0
Mato Grosso do Sul,Roubo a instituição financeira,2016,1,2
Mato Grosso do Sul,Roubo de carga,2016,1,0
Mato Grosso do Sul,Roubo de veículo,2016,1,98
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,1,4
Mato Grosso do Sul,Tentativa de homicídio,2016,1,60
Mato Grosso do Sul,Estupro,2016,2,148
Mato Grosso do Sul,Furto de veículo,2016,2,287
Mato Grosso do Sul,Homicídio doloso,2016,2,40
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,2,0
Mato Grosso do Sul,Roubo a instituição financeira,2016,2,2
Mato Grosso do Sul,Roubo de carga,2016,2,0
Mato Grosso do Sul,Roubo de veículo,2016,2,87
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,2,4
Mato Grosso do Sul,Tentativa de homicídio,2016,2,74
Mato Grosso do Sul,Estupro,2016,3,142
Mato Grosso do Sul,Furto de veículo,2016,3,299
Mato Grosso do Sul,Homicídio doloso,2016,3,40
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,3,2
Mato Grosso do Sul,Roubo a instituição financeira,2016,3,2
Mato Grosso do Sul,Roubo de carga,2016,3,0
Mato Grosso do Sul,Roubo de veículo,2016,3,87
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,3,4
Mato Grosso do Sul,Tentativa de homicídio,2016,3,76
Mato Grosso do Sul,Estupro,2016,4,126
Mato Grosso do Sul,Furto de veículo,2016,4,362
Mato Grosso do Sul,Homicídio doloso,2016,4,64
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,4,0
Mato Grosso do Sul,Roubo a instituição financeira,2016,4,1
Mato Grosso do Sul,Roubo de carga,2016,4,0
Mato Grosso do Sul,Roubo de veículo,2016,4,75
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,4,1
Mato Grosso do Sul,Tentativa de homicídio,2016,4,83
Mato Grosso do Sul,Estupro,2016,5,98
Mato Grosso do Sul,Furto de veículo,2016,5,363
Mato Grosso do Sul,Homicídio doloso,2016,5,44
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,5,1
Mato Grosso do Sul,Roubo a instituição financeira,2016,5,2
Mato Grosso do Sul,Roubo de carga,2016,5,1
Mato Grosso do Sul,Roubo de veículo,2016,5,66
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,5,3
Mato Grosso do Sul,Tentativa de homicídio,2016,5,59
Mato Grosso do Sul,Estupro,2016,6,113
Mato Grosso do Sul,Furto de veículo,2016,6,353
Mato Grosso do Sul,Homicídio doloso,2016,6,38
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,6,1
Mato Grosso do Sul,Roubo a instituição financeira,2016,6,2
Mato Grosso do Sul,Roubo de carga,2016,6,0
Mato Grosso do Sul,Roubo de veículo,2016,6,55
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,6,3
Mato Grosso do Sul,Tentativa de homicídio,2016,6,59
Mato Grosso do Sul,Estupro,2016,7,133
Mato Grosso do Sul,Furto de veículo,2016,7,345
Mato Grosso do Sul,Homicídio doloso,2016,7,43
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,7,1
Mato Grosso do Sul,Roubo a instituição financeira,2016,7,2
Mato Grosso do Sul,Roubo de carga,2016,7,0
Mato Grosso do Sul,Roubo de veículo,2016,7,66
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,7,4
Mato Grosso do Sul,Tentativa de homicídio,2016,7,49
Mato Grosso do Sul,Estupro,2016,8,135
Mato Grosso do Sul,Furto de veículo,2016,8,351
Mato Grosso do Sul,Homicídio doloso,2016,8,40
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,8,0
Mato Grosso do Sul,Roubo a instituição financeira,2016,8,2
Mato Grosso do Sul,Roubo de carga,2016,8,0
Mato Grosso do Sul,Roubo de veículo,2016,8,82
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,8,2
Mato Grosso do Sul,Tentativa de homicídio,2016,8,68
Mato Grosso do Sul,Estupro,2016,9,149
Mato Grosso do Sul,Furto de veículo,2016,9,255
Mato Grosso do Sul,Homicídio doloso,2016,9,32
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,9,1
Mato Grosso do Sul,Roubo a instituição financeira,2016,9,1
Mato Grosso do Sul,Roubo de carga,2016,9,0
Mato Grosso do Sul,Roubo de veículo,2016,9,53
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,9,5
Mato Grosso do Sul,Tentativa de homicídio,2016,9,60
Mato Grosso do Sul,Estupro,2016,10,147
Mato Grosso do Sul,Furto de veículo,2016,10,314
Mato Grosso do Sul,Homicídio doloso,2016,10,48
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,10,0
Mato Grosso do Sul,Roubo a instituição financeira,2016,10,1
Mato Grosso do Sul,Roubo de carga,2016,10,0
Mato Grosso do Sul,Roubo de veículo,2016,10,81
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,10,1
Mato Grosso do Sul,Tentativa de homicídio,2016,10,76
Mato Grosso do Sul,Estupro,2016,11,143
Mato Grosso do Sul,Furto de veículo,2016,11,338
Mato Grosso do Sul,Homicídio doloso,2016,11,63
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,11,0
Mato Grosso do Sul,Roubo a instituição financeira,2016,11,1
Mato Grosso do Sul,Roubo de carga,2016,11,0
Mato Grosso do Sul,Roubo de veículo,2016,11,61
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,11,7
Mato Grosso do Sul,Tentativa de homicídio,2016,11,68
Mato Grosso do Sul,Estupro,2016,12,143
Mato Grosso do Sul,Furto de veículo,2016,12,311
Mato Grosso do Sul,Homicídio doloso,2016,12,53
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,12,1
Mato Grosso do Sul,Roubo a instituição financeira,2016,12,4
Mato Grosso do Sul,Roubo de carga,2016,12,0
Mato Grosso do Sul,Roubo de veículo,2016,12,73
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,12,2
Mato Grosso do Sul,Tentativa de homicídio,2016,12,78
Minas Gerais,Estupro,2016,1,118
Minas Gerais,Furto de veículo,2016,1,2611
Minas Gerais,Homicídio doloso,2016,1,388
Minas Gerais,Lesão corporal seguida de morte,2016,1,7
Minas Gerais,Roubo a instituição financeira,2016,1,6
Minas Gerais,Roubo de carga,2016,1,32
Minas Gerais,Roubo de veículo,2016,1,1231
Minas Gerais,Roubo seguido de morte (latrocínio),2016,1,13
Minas Gerais,Tentativa de homicídio,2016,1,481
Minas Gerais,Estupro,2016,2,120
Minas Gerais,Furto de veículo,2016,2,2245
Minas Gerais,Homicídio doloso,2016,2,336
Minas Gerais,Lesão corporal seguida de morte,2016,2,3
Minas Gerais,Roubo a instituição financeira,2016,2,9
Minas Gerais,Roubo de carga,2016,2,49
Minas Gerais,Roubo de veículo,2016,2,1101
Minas Gerais,Roubo seguido de morte (latrocínio),2016,2,5
Minas Gerais,Tentativa de homicídio,2016,2,428
Minas Gerais,Estupro,2016,3,126
Minas Gerais,Furto de veículo,2016,3,2514
Minas Gerais,Homicídio doloso,2016,3,355
Minas Gerais,Lesão corporal seguida de morte,2016,3,9
Minas Gerais,Roubo a instituição financeira,2016,3,9
Minas Gerais,Roubo de carga,2016,3,42
Minas Gerais,Roubo de veículo,2016,3,1196
Minas Gerais,Roubo seguido de morte (latrocínio),2016,3,10
Minas Gerais,Tentativa de homicídio,2016,3,468
Minas Gerais,Estupro,2016,4,112
Minas Gerais,Furto de veículo,2016,4,2280
Minas Gerais,Homicídio doloso,2016,4,348
Minas Gerais,Lesão corporal seguida de morte,2016,4,4
Minas Gerais,Roubo a instituição financeira,2016,4,6
Minas Gerais,Roubo de carga,2016,4,44
Minas Gerais,Roubo de veículo,2016,4,1197
Minas Gerais,Roubo seguido de morte (latrocínio),2016,4,10
Minas Gerais,Tentativa de homicídio,2016,4,456
Minas Gerais,Estupro,2016,5,141
Minas Gerais,Furto de veículo,2016,5,2360
Minas Gerais,Homicídio doloso,2016,5,316
Minas Gerais,Lesão corporal seguida de morte,2016,5,2
Minas Gerais,Roubo a instituição financeira,2016,5,10
Minas Gerais,Roubo de carga,2016,5,42
Minas Gerais,Roubo de veículo,2016,5,1142
Minas Gerais,Roubo seguido de morte (latrocínio),2016,5,10
Minas Gerais,Tentativa de homicídio,2016,5,417
Minas Gerais,Estupro,2016,6,126
Minas Gerais,Furto de veículo,2016,6,2366
Minas Gerais,Homicídio doloso,2016,6,261
Minas Gerais,Lesão corporal seguida de morte,2016,6,2
Minas Gerais,Roubo a instituição financeira,2016,6,5
Minas Gerais,Roubo de carga,2016,6,60
Minas Gerais,Roubo de veículo,2016,6,1103
Minas Gerais,Roubo seguido de morte (latrocínio),2016,6,15
Minas Gerais,Tentativa de homicídio,2016,6,345
Minas Gerais,Estupro,2016,7,126
Minas Gerais,Furto de veículo,2016,7,2344
Minas Gerais,Homicídio doloso,2016,7,305
Minas Gerais,Lesão corporal seguida de morte,2016,7,3
Minas Gerais,Roubo a instituição financeira,2016,7,1
Minas Gerais,Roubo de carga,2016,7,52
Minas Gerais,Roubo de veículo,2016,7,1031
Minas Gerais,Roubo seguido de morte (latrocínio),2016,7,8
Minas Gerais,Tentativa de homicídio,2016,7,362
Minas Gerais,Estupro,2016,8,126
Minas Gerais,Furto de veículo,2016,8,2481
Minas Gerais,Homicídio doloso,2016,8,331
Minas Gerais,Lesão corporal seguida de morte,2016,8,9
Minas Gerais,Roubo a instituição financeira,2016,8,14
Minas Gerais,Roubo de carga,2016,8,51
